,USAF,YR--MODAHRMN,TEMP,MAX,MIN,celsius
0,28450,201705010000,31.0,,,-1
1,28450,201705010020,30.0,,,-1
2,28450,201705010050,30.0,,,-1
3,28450,201705010100,31.0,,,-1
4,28450,201705010120,30.0,,,-1
5,28450,201705010150,30.0,,,-1
6,28450,201705010200,31.0,,,-1
7,28450,201705010220,30.0,,,-1
8,28450,201705010250,30.0,,,-1
9,28450,201705010300,31.0,,,-1
10,28450,201705010320,30.0,,,-1
11,28450,201705010350,30.0,,,-1
12,28450,201705010400,31.0,,,-1
13,28450,201705010420,30.0,,,-1
14,28450,201705010450,30.0,,,-1
15,28450,201705010500,31.0,,,-1
16,28450,201705010520,30.0,,,-1
17,28450,201705010550,30.0,,,-1
18,28450,201705010600,31.0,34.0,31.0,-1
19,28450,201705010620,30.0,,,-1
20,28450,201705010650,30.0,,,-1
21,28450,201705010700,30.0,,,-1
22,28450,201705010720,30.0,,,-1
23,28450,201705010750,32.0,,,0
24,28450,201705010800,32.0,,,0
25,28450,201705010820,32.0,,,0
26,28450,201705010850,34.0,,,1
27,28450,201705010900,34.0,,,1
28,28450,201705010920,34.0,,,1
29,28450,201705010950,36.0,,,2
30,28450,201705011000,37.0,,,3
31,28450,201705011020,36.0,,,2
32,28450,201705011050,37.0,,,3
33,28450,201705011100,37.0,,,3
34,28450,201705011120,37.0,,,3
35,28450,201705011150,39.0,,,4
36,28450,201705011200,40.0,,,4
37,28450,201705011220,39.0,,,4
38,28450,201705011250,39.0,,,4
39,28450,201705011300,41.0,,,5
40,28450,201705011320,39.0,,,4
41,28450,201705011350,41.0,,,5
42,28450,201705011400,41.0,,,5
43,28450,201705011420,41.0,,,5
44,28450,201705011450,41.0,,,5
45,28450,201705011500,42.0,,,6
46,28450,201705011520,43.0,,,6
47,28450,201705011550,43.0,,,6
48,28450,201705011600,44.0,,,7
49,28450,201705011620,43.0,,,6
50,28450,201705011650,43.0,,,6
51,28450,201705011700,43.0,,,6
52,28450,201705011720,43.0,,,6
53,28450,201705011750,43.0,,,6
54,28450,201705011800,42.0,44.0,30.0,6
55,28450,201705011820,41.0,,,5
56,28450,201705011850,41.0,,,5
57,28450,201705011900,40.0,,,4
58,28450,201705011920,39.0,,,4
59,28450,201705011950,39.0,,,4
60,28450,201705012000,38.0,,,3
61,28450,201705012020,39.0,,,4
62,28450,201705012050,37.0,,,3
63,28450,201705012100,38.0,,,3
64,28450,201705012120,37.0,,,3
65,28450,201705012150,37.0,,,3
66,28450,201705012200,37.0,,,3
67,28450,201705012220,37.0,,,3
68,28450,201705012250,36.0,,,2
69,28450,201705012300,36.0,,,2
70,28450,201705012320,36.0,,,2
71,28450,201705012350,36.0,,,2
72,28450,201705020000,36.0,,,2
73,28450,201705020020,36.0,,,2
74,28450,201705020050,36.0,,,2
75,28450,201705020100,36.0,,,2
76,28450,201705020120,36.0,,,2
77,28450,201705020150,36.0,,,2
78,28450,201705020200,36.0,,,2
79,28450,201705020220,36.0,,,2
80,28450,201705020250,37.0,,,3
81,28450,201705020300,37.0,,,3
82,28450,201705020320,37.0,,,3
83,28450,201705020350,37.0,,,3
84,28450,201705020400,38.0,,,3
85,28450,201705020420,37.0,,,3
86,28450,201705020450,39.0,,,4
87,28450,201705020500,39.0,,,4
88,28450,201705020520,39.0,,,4
89,28450,201705020550,39.0,,,4
90,28450,201705020600,41.0,42.0,35.0,5
91,28450,201705020620,39.0,,,4
92,28450,201705020650,41.0,,,5
93,28450,201705020700,41.0,,,5
94,28450,201705020720,41.0,,,5
95,28450,201705020750,41.0,,,5
96,28450,201705020800,43.0,,,6
97,28450,201705020820,41.0,,,5
98,28450,201705020850,41.0,,,5
99,28450,201705020900,43.0,,,6
100,28450,201705020920,43.0,,,6
101,28450,201705020950,43.0,,,6
102,28450,201705021000,45.0,,,7
103,28450,201705021020,43.0,,,6
104,28450,201705021050,41.0,,,5
105,28450,201705021100,42.0,,,6
106,28450,201705021120,43.0,,,6
107,28450,201705021150,43.0,,,6
108,28450,201705021200,44.0,,,7
109,28450,201705021220,39.0,,,4
110,28450,201705021250,37.0,,,3
111,28450,201705021300,39.0,,,4
112,28450,201705021320,41.0,,,5
113,28450,201705021350,39.0,,,4
114,28450,201705021400,40.0,,,4
115,28450,201705021420,39.0,,,4
116,28450,201705021450,39.0,,,4
117,28450,201705021500,40.0,,,4
118,28450,201705021520,39.0,,,4
119,28450,201705021550,39.0,,,4
120,28450,201705021600,38.0,,,3
121,28450,201705021620,37.0,,,3
122,28450,201705021650,37.0,,,3
123,28450,201705021700,38.0,,,3
124,28450,201705021720,37.0,,,3
125,28450,201705021750,36.0,,,2
126,28450,201705021800,37.0,45.0,36.0,3
127,28450,201705021820,36.0,,,2
128,28450,201705021850,36.0,,,2
129,28450,201705021900,36.0,,,2
130,28450,201705021920,36.0,,,2
131,28450,201705021950,36.0,,,2
132,28450,201705022000,36.0,,,2
133,28450,201705022020,36.0,,,2
134,28450,201705022050,34.0,,,1
135,28450,201705022100,35.0,,,2
136,28450,201705022120,34.0,,,1
137,28450,201705022150,34.0,,,1
138,28450,201705022200,34.0,,,1
139,28450,201705022220,34.0,,,1
140,28450,201705022250,34.0,,,1
141,28450,201705022300,33.0,,,1
142,28450,201705022320,34.0,,,1
143,28450,201705022350,34.0,,,1
144,28450,201705030000,34.0,,,1
145,28450,201705030020,36.0,,,2
146,28450,201705030050,36.0,,,2
147,28450,201705030100,35.0,,,2
148,28450,201705030120,36.0,,,2
149,28450,201705030150,36.0,,,2
150,28450,201705030200,35.0,,,2
151,28450,201705030220,36.0,,,2
152,28450,201705030250,36.0,,,2
153,28450,201705030300,36.0,,,2
154,28450,201705030320,36.0,,,2
155,28450,201705030400,36.0,,,2
156,28450,201705030420,36.0,,,2
157,28450,201705030450,36.0,,,2
158,28450,201705030500,36.0,,,2
159,28450,201705030520,36.0,,,2
160,28450,201705030550,36.0,,,2
161,28450,201705030600,37.0,37.0,33.0,3
162,28450,201705030620,37.0,,,3
163,28450,201705030650,37.0,,,3
164,28450,201705030700,37.0,,,3
165,28450,201705030720,37.0,,,3
166,28450,201705030750,37.0,,,3
167,28450,201705030800,38.0,,,3
168,28450,201705030820,37.0,,,3
169,28450,201705030850,37.0,,,3
170,28450,201705030900,39.0,,,4
171,28450,201705030920,39.0,,,4
172,28450,201705030950,37.0,,,3
173,28450,201705031000,38.0,,,3
174,28450,201705031020,37.0,,,3
175,28450,201705031050,37.0,,,3
176,28450,201705031100,38.0,,,3
177,28450,201705031120,37.0,,,3
178,28450,201705031150,37.0,,,3
179,28450,201705031200,37.0,,,3
180,28450,201705031220,37.0,,,3
181,28450,201705031250,37.0,,,3
182,28450,201705031300,38.0,,,3
183,28450,201705031320,37.0,,,3
184,28450,201705031350,37.0,,,3
185,28450,201705031400,38.0,,,3
186,28450,201705031420,37.0,,,3
187,28450,201705031450,37.0,,,3
188,28450,201705031500,38.0,,,3
189,28450,201705031520,37.0,,,3
190,28450,201705031550,37.0,,,3
191,28450,201705031600,38.0,,,3
192,28450,201705031620,37.0,,,3
193,28450,201705031650,37.0,,,3
194,28450,201705031700,37.0,,,3
195,28450,201705031720,37.0,,,3
196,28450,201705031750,36.0,,,2
197,28450,201705031800,37.0,39.0,37.0,3
198,28450,201705031820,36.0,,,2
199,28450,201705031850,36.0,,,2
200,28450,201705031900,35.0,,,2
201,28450,201705031920,34.0,,,1
202,28450,201705031950,34.0,,,1
203,28450,201705032000,34.0,,,1
204,28450,201705032020,32.0,,,0
205,28450,201705032050,32.0,,,0
206,28450,201705032100,32.0,,,0
207,28450,201705032120,32.0,,,0
208,28450,201705032150,32.0,,,0
209,28450,201705032200,32.0,,,0
210,28450,201705032220,32.0,,,0
211,28450,201705032250,30.0,,,-1
212,28450,201705032300,31.0,,,-1
213,28450,201705032320,30.0,,,-1
214,28450,201705032350,30.0,,,-1
215,28450,201705040000,30.0,,,-1
216,28450,201705040020,30.0,,,-1
217,28450,201705040050,30.0,,,-1
218,28450,201705040100,31.0,,,-1
219,28450,201705040120,30.0,,,-1
220,28450,201705040150,30.0,,,-1
221,28450,201705040200,31.0,,,-1
222,28450,201705040220,30.0,,,-1
223,28450,201705040250,30.0,,,-1
224,28450,201705040300,30.0,,,-1
225,28450,201705040320,30.0,,,-1
226,28450,201705040350,30.0,,,-1
227,28450,201705040400,31.0,,,-1
228,28450,201705040420,30.0,,,-1
229,28450,201705040450,30.0,,,-1
230,28450,201705040500,32.0,,,0
231,28450,201705040520,32.0,,,0
232,28450,201705040550,34.0,,,1
233,28450,201705040600,35.0,37.0,30.0,2
234,28450,201705040620,36.0,,,2
235,28450,201705040650,37.0,,,3
236,28450,201705040700,40.0,,,4
237,28450,201705040720,37.0,,,3
238,28450,201705040750,39.0,,,4
239,28450,201705040800,41.0,,,5
240,28450,201705040820,41.0,,,5
241,28450,201705040850,41.0,,,5
242,28450,201705040900,44.0,,,7
243,28450,201705040920,43.0,,,6
244,28450,201705040950,43.0,,,6
245,28450,201705041000,46.0,,,8
246,28450,201705041020,43.0,,,6
247,28450,201705041051,45.0,,,7
248,28450,201705041100,46.0,,,8
249,28450,201705041120,45.0,,,7
250,28450,201705041150,45.0,,,7
251,28450,201705041200,47.0,,,8
252,28450,201705041220,45.0,,,7
253,28450,201705041250,45.0,,,7
254,28450,201705041300,47.0,,,8
255,28450,201705041320,46.0,,,8
256,28450,201705041350,46.0,,,8
257,28450,201705041400,47.0,,,8
258,28450,201705041420,46.0,,,8
259,28450,201705041450,46.0,,,8
260,28450,201705041500,48.0,,,9
261,28450,201705041520,46.0,,,8
262,28450,201705041550,46.0,,,8
263,28450,201705041600,47.0,,,8
264,28450,201705041620,45.0,,,7
265,28450,201705041650,45.0,,,7
266,28450,201705041700,46.0,,,8
267,28450,201705041720,43.0,,,6
268,28450,201705041750,41.0,,,5
269,28450,201705041800,43.0,48.0,35.0,6
270,28450,201705041820,43.0,,,6
271,28450,201705041850,43.0,,,6
272,28450,201705041900,43.0,,,6
273,28450,201705041920,43.0,,,6
274,28450,201705041950,41.0,,,5
275,28450,201705042000,42.0,,,6
276,28450,201705042020,41.0,,,5
277,28450,201705042050,43.0,,,6
278,28450,201705042100,42.0,,,6
279,28450,201705042120,41.0,,,5
280,28450,201705042150,41.0,,,5
281,28450,201705042200,42.0,,,6
282,28450,201705042220,41.0,,,5
283,28450,201705042250,41.0,,,5
284,28450,201705042300,41.0,,,5
285,28450,201705042320,41.0,,,5
286,28450,201705042350,41.0,,,5
287,28450,201705050000,40.0,,,4
288,28450,201705050020,41.0,,,5
289,28450,201705050050,39.0,,,4
290,28450,201705050100,40.0,,,4
291,28450,201705050120,39.0,,,4
292,28450,201705050150,39.0,,,4
293,28450,201705050200,40.0,,,4
294,28450,201705050220,39.0,,,4
295,28450,201705050250,39.0,,,4
296,28450,201705050300,40.0,,,4
297,28450,201705050320,41.0,,,5
298,28450,201705050350,41.0,,,5
299,28450,201705050400,42.0,,,6
300,28450,201705050420,43.0,,,6
301,28450,201705050450,45.0,,,7
302,28450,201705050500,46.0,,,8
303,28450,201705050520,46.0,,,8
304,28450,201705050550,46.0,,,8
305,28450,201705050600,48.0,48.0,39.0,9
306,28450,201705050620,46.0,,,8
307,28450,201705050650,48.0,,,9
308,28450,201705050700,49.0,,,9
309,28450,201705050720,48.0,,,9
310,28450,201705050750,50.0,,,10
311,28450,201705050800,51.0,,,11
312,28450,201705050820,50.0,,,10
313,28450,201705050850,50.0,,,10
314,28450,201705050900,52.0,,,11
315,28450,201705050920,50.0,,,10
316,28450,201705050950,50.0,,,10
317,28450,201705051000,52.0,,,11
318,28450,201705051020,50.0,,,10
319,28450,201705051050,52.0,,,11
320,28450,201705051100,53.0,,,12
321,28450,201705051120,52.0,,,11
322,28450,201705051150,52.0,,,11
323,28450,201705051200,53.0,,,12
324,28450,201705051220,52.0,,,11
325,28450,201705051250,52.0,,,11
326,28450,201705051300,54.0,,,12
327,28450,201705051320,52.0,,,11
328,28450,201705051350,52.0,,,11
329,28450,201705051400,53.0,,,12
330,28450,201705051420,52.0,,,11
331,28450,201705051450,50.0,,,10
332,28450,201705051500,51.0,,,11
333,28450,201705051520,48.0,,,9
334,28450,201705051550,48.0,,,9
335,28450,201705051600,48.0,,,9
336,28450,201705051620,45.0,,,7
337,28450,201705051650,45.0,,,7
338,28450,201705051700,44.0,,,7
339,28450,201705051720,43.0,,,6
340,28450,201705051750,41.0,,,5
341,28450,201705051800,41.0,54.0,41.0,5
342,28450,201705051820,39.0,,,4
343,28450,201705051850,39.0,,,4
344,28450,201705051900,39.0,,,4
345,28450,201705051920,39.0,,,4
346,28450,201705051950,37.0,,,3
347,28450,201705052000,38.0,,,3
348,28450,201705052020,37.0,,,3
349,28450,201705052050,37.0,,,3
350,28450,201705052100,37.0,,,3
351,28450,201705052120,36.0,,,2
352,28450,201705052150,36.0,,,2
353,28450,201705052200,37.0,,,3
354,28450,201705052220,36.0,,,2
355,28450,201705052250,36.0,,,2
356,28450,201705052300,35.0,,,2
357,28450,201705052320,34.0,,,1
358,28450,201705052350,34.0,,,1
359,28450,201705060000,34.0,,,1
360,28450,201705060020,34.0,,,1
361,28450,201705060050,32.0,,,0
362,28450,201705060100,32.0,,,0
363,28450,201705060120,32.0,,,0
364,28450,201705060150,32.0,,,0
365,28450,201705060200,31.0,,,-1
366,28450,201705060220,30.0,,,-1
367,28450,201705060250,30.0,,,-1
368,28450,201705060300,31.0,,,-1
369,28450,201705060320,30.0,,,-1
370,28450,201705060350,30.0,,,-1
371,28450,201705060400,31.0,,,-1
372,28450,201705060420,30.0,,,-1
373,28450,201705060450,30.0,,,-1
374,28450,201705060500,30.0,,,-1
375,28450,201705060520,30.0,,,-1
376,28450,201705060550,30.0,,,-1
377,28450,201705060600,31.0,41.0,30.0,-1
378,28450,201705060620,30.0,,,-1
379,28450,201705060650,30.0,,,-1
380,28450,201705060700,31.0,,,-1
381,28450,201705060720,30.0,,,-1
382,28450,201705060750,30.0,,,-1
383,28450,201705060800,32.0,,,0
384,28450,201705060820,32.0,,,0
385,28450,201705060850,32.0,,,0
386,28450,201705060900,33.0,,,1
387,28450,201705060920,32.0,,,0
388,28450,201705060950,32.0,,,0
389,28450,201705061000,33.0,,,1
390,28450,201705061020,32.0,,,0
391,28450,201705061050,32.0,,,0
392,28450,201705061100,33.0,,,1
393,28450,201705061120,32.0,,,0
394,28450,201705061150,34.0,,,1
395,28450,201705061200,34.0,,,1
396,28450,201705061220,34.0,,,1
397,28450,201705061250,34.0,,,1
398,28450,201705061300,34.0,,,1
399,28450,201705061320,34.0,,,1
400,28450,201705061350,32.0,,,0
401,28450,201705061400,34.0,,,1
402,28450,201705061420,34.0,,,1
403,28450,201705061450,34.0,,,1
404,28450,201705061500,35.0,,,2
405,28450,201705061520,34.0,,,1
406,28450,201705061550,34.0,,,1
407,28450,201705061600,34.0,,,1
408,28450,201705061620,34.0,,,1
409,28450,201705061650,34.0,,,1
410,28450,201705061700,33.0,,,1
411,28450,201705061720,32.0,,,0
412,28450,201705061750,32.0,,,0
413,28450,201705061800,33.0,35.0,31.0,1
414,28450,201705061820,32.0,,,0
415,28450,201705061850,32.0,,,0
416,28450,201705061900,32.0,,,0
417,28450,201705061920,30.0,,,-1
418,28450,201705061950,28.0,,,-2
419,28450,201705062000,29.0,,,-2
420,28450,201705062020,28.0,,,-2
421,28450,201705062050,27.0,,,-3
422,28450,201705062100,28.0,,,-2
423,28450,201705062120,27.0,,,-3
424,28450,201705062150,27.0,,,-3
425,28450,201705062200,28.0,,,-2
426,28450,201705062220,27.0,,,-3
427,28450,201705062250,27.0,,,-3
428,28450,201705062300,27.0,,,-3
429,28450,201705062320,27.0,,,-3
430,28450,201705062350,27.0,,,-3
431,28450,201705070000,28.0,,,-2
432,28450,201705070020,27.0,,,-3
433,28450,201705070050,27.0,,,-3
434,28450,201705070100,28.0,,,-2
435,28450,201705070120,27.0,,,-3
436,28450,201705070150,27.0,,,-3
437,28450,201705070200,28.0,,,-2
438,28450,201705070220,27.0,,,-3
439,28450,201705070250,28.0,,,-2
440,28450,201705070300,28.0,,,-2
441,28450,201705070320,28.0,,,-2
442,28450,201705070350,30.0,,,-1
443,28450,201705070400,30.0,,,-1
444,28450,201705070420,30.0,,,-1
445,28450,201705070450,30.0,,,-1
446,28450,201705070500,31.0,,,-1
447,28450,201705070520,30.0,,,-1
448,28450,201705070550,30.0,,,-1
449,28450,201705070600,31.0,33.0,27.0,-1
450,28450,201705070620,30.0,,,-1
451,28450,201705070650,30.0,,,-1
452,28450,201705070700,32.0,,,0
453,28450,201705070720,30.0,,,-1
454,28450,201705070750,30.0,,,-1
455,28450,201705070800,32.0,,,0
456,28450,201705070820,30.0,,,-1
457,28450,201705070850,34.0,,,1
458,28450,201705070900,33.0,,,1
459,28450,201705070920,32.0,,,0
460,28450,201705070950,32.0,,,0
461,28450,201705071000,31.0,,,-1
462,28450,201705071020,30.0,,,-1
463,28450,201705071050,32.0,,,0
464,28450,201705071100,34.0,,,1
465,28450,201705071120,32.0,,,0
466,28450,201705071150,30.0,,,-1
467,28450,201705071200,30.0,,,-1
468,28450,201705071220,30.0,,,-1
469,28450,201705071250,30.0,,,-1
470,28450,201705071300,30.0,,,-1
471,28450,201705071320,28.0,,,-2
472,28450,201705071350,32.0,,,0
473,28450,201705071400,33.0,,,1
474,28450,201705071420,32.0,,,0
475,28450,201705071450,30.0,,,-1
476,28450,201705071500,32.0,,,0
477,28450,201705071520,30.0,,,-1
478,28450,201705071550,32.0,,,0
479,28450,201705071600,32.0,,,0
480,28450,201705071620,30.0,,,-1
481,28450,201705071650,30.0,,,-1
482,28450,201705071700,31.0,,,-1
483,28450,201705071720,30.0,,,-1
484,28450,201705071750,28.0,,,-2
485,28450,201705071800,28.0,34.0,28.0,-2
486,28450,201705071820,27.0,,,-3
487,28450,201705071850,27.0,,,-3
488,28450,201705071900,28.0,,,-2
489,28450,201705071920,27.0,,,-3
490,28450,201705071950,27.0,,,-3
491,28450,201705072000,27.0,,,-3
492,28450,201705072020,27.0,,,-3
493,28450,201705072050,25.0,,,-4
494,28450,201705072100,26.0,,,-3
495,28450,201705072120,25.0,,,-4
496,28450,201705072150,23.0,,,-5
497,28450,201705072200,24.0,,,-4
498,28450,201705072220,23.0,,,-5
499,28450,201705072250,23.0,,,-5
500,28450,201705072300,23.0,,,-5
501,28450,201705072320,21.0,,,-6
502,28450,201705072350,21.0,,,-6
503,28450,201705080000,21.0,,,-6
504,28450,201705080020,21.0,,,-6
505,28450,201705080050,19.0,,,-7
506,28450,201705080100,20.0,,,-7
507,28450,201705080120,19.0,,,-7
508,28450,201705080150,19.0,,,-7
509,28450,201705080200,20.0,,,-7
510,28450,201705080220,19.0,,,-7
511,28450,201705080250,21.0,,,-6
512,28450,201705080300,21.0,,,-6
513,28450,201705080320,21.0,,,-6
514,28450,201705080350,23.0,,,-5
515,28450,201705080400,24.0,,,-4
516,28450,201705080420,23.0,,,-5
517,28450,201705080450,25.0,,,-4
518,28450,201705080500,25.0,,,-4
519,28450,201705080520,25.0,,,-4
520,28450,201705080550,27.0,,,-3
521,28450,201705080600,29.0,29.0,20.0,-2
522,28450,201705080620,28.0,,,-2
523,28450,201705080650,28.0,,,-2
524,28450,201705080700,29.0,,,-2
525,28450,201705080720,30.0,,,-1
526,28450,201705080750,30.0,,,-1
527,28450,201705080800,30.0,,,-1
528,28450,201705080820,30.0,,,-1
529,28450,201705080850,30.0,,,-1
530,28450,201705080900,32.0,,,0
531,28450,201705080920,30.0,,,-1
532,28450,201705081000,33.0,,,1
533,28450,201705081020,32.0,,,0
534,28450,201705081050,32.0,,,0
535,28450,201705081100,32.0,,,0
536,28450,201705081120,32.0,,,0
537,28450,201705081150,32.0,,,0
538,28450,201705081200,32.0,,,0
539,28450,201705081220,32.0,,,0
540,28450,201705081250,32.0,,,0
541,28450,201705081300,34.0,,,1
542,28450,201705081320,34.0,,,1
543,28450,201705081350,34.0,,,1
544,28450,201705081400,34.0,,,1
545,28450,201705081420,32.0,,,0
546,28450,201705081450,32.0,,,0
547,28450,201705081500,34.0,,,1
548,28450,201705081520,32.0,,,0
549,28450,201705081550,32.0,,,0
550,28450,201705081600,33.0,,,1
551,28450,201705081620,32.0,,,0
552,28450,201705081650,32.0,,,0
553,28450,201705081700,32.0,,,0
554,28450,201705081720,32.0,,,0
555,28450,201705081750,30.0,,,-1
556,28450,201705081800,31.0,35.0,28.0,-1
557,28450,201705081820,30.0,,,-1
558,28450,201705081850,30.0,,,-1
559,28450,201705081900,30.0,,,-1
560,28450,201705081920,30.0,,,-1
561,28450,201705081950,30.0,,,-1
562,28450,201705082000,30.0,,,-1
563,28450,201705082020,30.0,,,-1
564,28450,201705082050,30.0,,,-1
565,28450,201705082100,30.0,,,-1
566,28450,201705082120,30.0,,,-1
567,28450,201705082150,28.0,,,-2
568,28450,201705082200,29.0,,,-2
569,28450,201705082220,28.0,,,-2
570,28450,201705082250,28.0,,,-2
571,28450,201705082300,28.0,,,-2
572,28450,201705082320,28.0,,,-2
573,28450,201705082350,27.0,,,-3
574,28450,201705090000,28.0,,,-2
575,28450,201705090020,27.0,,,-3
576,28450,201705090050,28.0,,,-2
577,28450,201705090100,28.0,,,-2
578,28450,201705090120,28.0,,,-2
579,28450,201705090150,27.0,,,-3
580,28450,201705090200,28.0,,,-2
581,28450,201705090220,27.0,,,-3
582,28450,201705090250,27.0,,,-3
583,28450,201705090300,28.0,,,-2
584,28450,201705090320,27.0,,,-3
585,28450,201705090350,27.0,,,-3
586,28450,201705090400,28.0,,,-2
587,28450,201705090420,27.0,,,-3
588,28450,201705090450,27.0,,,-3
589,28450,201705090500,28.0,,,-2
590,28450,201705090520,27.0,,,-3
591,28450,201705090550,28.0,,,-2
592,28450,201705090600,30.0,31.0,27.0,-1
593,28450,201705090620,30.0,,,-1
594,28450,201705090650,32.0,,,0
595,28450,201705090700,32.0,,,0
596,28450,201705090720,32.0,,,0
597,28450,201705090750,32.0,,,0
598,28450,201705090800,34.0,,,1
599,28450,201705090820,32.0,,,0
600,28450,201705090850,32.0,,,0
601,28450,201705090900,34.0,,,1
602,28450,201705090920,34.0,,,1
603,28450,201705090950,34.0,,,1
604,28450,201705091000,35.0,,,2
605,28450,201705091020,34.0,,,1
606,28450,201705091050,34.0,,,1
607,28450,201705091100,35.0,,,2
608,28450,201705091120,34.0,,,1
609,28450,201705091150,36.0,,,2
610,28450,201705091200,37.0,,,3
611,28450,201705091220,36.0,,,2
612,28450,201705091250,34.0,,,1
613,28450,201705091300,35.0,,,2
614,28450,201705091320,36.0,,,2
615,28450,201705091350,36.0,,,2
616,28450,201705091400,33.0,,,1
617,28450,201705091420,34.0,,,1
618,28450,201705091450,34.0,,,1
619,28450,201705091500,34.0,,,1
620,28450,201705091520,36.0,,,2
621,28450,201705091550,30.0,,,-1
622,28450,201705091600,31.0,,,-1
623,28450,201705091620,32.0,,,0
624,28450,201705091650,34.0,,,1
625,28450,201705091700,34.0,,,1
627,28450,201705091750,32.0,,,0
628,28450,201705091800,32.0,39.0,30.0,0
629,28450,201705091820,32.0,,,0
630,28450,201705091850,32.0,,,0
631,28450,201705091900,31.0,,,-1
632,28450,201705091920,30.0,,,-1
633,28450,201705091950,30.0,,,-1
634,28450,201705092000,30.0,,,-1
635,28450,201705092020,28.0,,,-2
636,28450,201705092050,28.0,,,-2
637,28450,201705092100,29.0,,,-2
638,28450,201705092120,28.0,,,-2
639,28450,201705092150,27.0,,,-3
640,28450,201705092200,28.0,,,-2
641,28450,201705092220,27.0,,,-3
642,28450,201705092250,27.0,,,-3
643,28450,201705092300,28.0,,,-2
644,28450,201705092320,27.0,,,-3
645,28450,201705092350,27.0,,,-3
646,28450,201705100000,27.0,,,-3
647,28450,201705100020,27.0,,,-3
648,28450,201705100050,27.0,,,-3
649,28450,201705100100,27.0,,,-3
650,28450,201705100120,27.0,,,-3
651,28450,201705100150,28.0,,,-2
652,28450,201705100200,28.0,,,-2
653,28450,201705100220,28.0,,,-2
654,28450,201705100250,28.0,,,-2
655,28450,201705100300,29.0,,,-2
656,28450,201705100320,28.0,,,-2
657,28450,201705100350,28.0,,,-2
658,28450,201705100400,29.0,,,-2
659,28450,201705100420,28.0,,,-2
660,28450,201705100450,30.0,,,-1
661,28450,201705100500,30.0,,,-1
662,28450,201705100520,28.0,,,-2
663,28450,201705100550,30.0,,,-1
664,28450,201705100600,30.0,32.0,27.0,-1
665,28450,201705100620,30.0,,,-1
666,28450,201705100650,30.0,,,-1
667,28450,201705100700,31.0,,,-1
668,28450,201705100720,30.0,,,-1
669,28450,201705100750,30.0,,,-1
670,28450,201705100800,32.0,,,0
671,28450,201705100820,30.0,,,-1
672,28450,201705100850,32.0,,,0
673,28450,201705100900,33.0,,,1
674,28450,201705100920,32.0,,,0
675,28450,201705100950,32.0,,,0
676,28450,201705101000,32.0,,,0
677,28450,201705101020,32.0,,,0
678,28450,201705101050,32.0,,,0
679,28450,201705101100,33.0,,,1
680,28450,201705101120,32.0,,,0
681,28450,201705101150,32.0,,,0
682,28450,201705101200,34.0,,,1
684,28450,201705101250,32.0,,,0
685,28450,201705101300,35.0,,,2
686,28450,201705101320,32.0,,,0
687,28450,201705101350,32.0,,,0
688,28450,201705101400,32.0,,,0
689,28450,201705101420,32.0,,,0
690,28450,201705101450,32.0,,,0
691,28450,201705101500,32.0,,,0
692,28450,201705101520,32.0,,,0
693,28450,201705101550,32.0,,,0
694,28450,201705101600,32.0,,,0
695,28450,201705101620,32.0,,,0
696,28450,201705101650,30.0,,,-1
697,28450,201705101700,31.0,,,-1
698,28450,201705101720,30.0,,,-1
699,28450,201705101750,30.0,,,-1
700,28450,201705101800,31.0,35.0,30.0,-1
701,28450,201705101820,30.0,,,-1
702,28450,201705101850,28.0,,,-2
703,28450,201705101900,29.0,,,-2
704,28450,201705101920,28.0,,,-2
705,28450,201705101950,28.0,,,-2
706,28450,201705102000,28.0,,,-2
707,28450,201705102020,27.0,,,-3
708,28450,201705102050,27.0,,,-3
709,28450,201705102100,27.0,,,-3
710,28450,201705102120,27.0,,,-3
711,28450,201705102150,25.0,,,-4
712,28450,201705102200,26.0,,,-3
713,28450,201705102220,27.0,,,-3
714,28450,201705102250,25.0,,,-4
715,28450,201705102300,25.0,,,-4
716,28450,201705102320,25.0,,,-4
717,28450,201705102350,25.0,,,-4
718,28450,201705110000,25.0,,,-4
719,28450,201705110020,25.0,,,-4
720,28450,201705110050,25.0,,,-4
721,28450,201705110100,25.0,,,-4
722,28450,201705110120,25.0,,,-4
723,28450,201705110150,25.0,,,-4
724,28450,201705110200,25.0,,,-4
725,28450,201705110220,25.0,,,-4
726,28450,201705110250,25.0,,,-4
727,28450,201705110300,26.0,,,-3
728,28450,201705110320,25.0,,,-4
729,28450,201705110350,25.0,,,-4
730,28450,201705110400,26.0,,,-3
731,28450,201705110420,25.0,,,-4
732,28450,201705110450,25.0,,,-4
733,28450,201705110500,26.0,,,-3
734,28450,201705110520,27.0,,,-3
735,28450,201705110550,27.0,,,-3
736,28450,201705110600,27.0,31.0,25.0,-3
737,28450,201705110620,27.0,,,-3
738,28450,201705110650,28.0,,,-2
739,28450,201705110700,28.0,,,-2
740,28450,201705110720,27.0,,,-3
741,28450,201705110750,28.0,,,-2
742,28450,201705110800,29.0,,,-2
743,28450,201705110820,28.0,,,-2
744,28450,201705110850,28.0,,,-2
745,28450,201705110900,31.0,,,-1
746,28450,201705110920,30.0,,,-1
747,28450,201705110950,30.0,,,-1
748,28450,201705111000,31.0,,,-1
749,28450,201705111020,30.0,,,-1
750,28450,201705111050,30.0,,,-1
751,28450,201705111100,32.0,,,0
752,28450,201705111120,32.0,,,0
753,28450,201705111150,32.0,,,0
